elo.diff;outcome
80;1
135.4;0
-35.5999999999999;0
103.8;0
123;1
68.6000000000001;1
-27;0
-1.20000000000005;1
-243.2;0
-24.5999999999999;0
-169.8;0
82.5999999999999;1
-67.4;1
-24.5999999999999;1
-30.1999999999999;1
23.5999999999999;1
22;1
243.6;1
53.6000000000001;1
-128.6;1
77.8;0
57.8;1
-19.1999999999999;1
-136;0
-146.6;0
-85.0000000000001;1
187.8;1
65;0
-74.2;1
13.6000000000001;1
6;1
8.79999999999995;1
-151;1
15.1999999999999;1
-64.4000000000001;1
-59.2;1
66.4;0
102.6;0
-151.2;0
376.2;1
-5.80000000000018;0
-26.8;1
-59.4000000000001;1
-63.0000000000001;0
5.60000000000002;0
31.4000000000001;1
45.6000000000001;1
-87.9999999999999;1
180.2;1
93.5999999999999;1
-51.2;0
-34.3999999999999;0
26.6;1
-89;0
45.2;0
-96.2;0
10.5999999999999;1
-9.79999999999995;1
52.1999999999998;1
46.1999999999999;0
2.79999999999995;1
12.2;0
67.6000000000001;1
-11;1
-246;1
75.4000000000001;1
-112.4;1
94.8000000000001;1
84.2;1
52.5999999999999;1
-8.60000000000014;0
41.8;1
-92.6000000000001;0
106.6;0
20.2;1
59.6;1
-45;0
11;0
129.6;1
11.8;0
-73.6;1
-46.8;0
-62.6;1
-130.8;0
12.6;1
-17.4;0
-124.4;1
-28.2;0
0.200000000000045;1
-101.4;0
-4.40000000000009;1
11.5999999999999;0
-21.5999999999999;1
-400.4;0
48.2;0
-5;0
110.6;1
-119;0
41.8;1
111.2;0
78.4;1
-29;1
-6.79999999999995;0
-114;0
-47.8;1
-109.6;0
12.6;1
-199.2;0
131.2;1
67.6;1
-26.6;0
-27.6;0
-65.3999999999999;0
-82.2;0
9.79999999999995;0
-96.8;0
17.8;0
60.1999999999999;1
-64.6;0
-138.8;0
-13.3999999999999;1
-41.6000000000001;0
68.5999999999999;1
225.6;1
3.59999999999991;1
-47.1999999999998;0
145.2;0
6.20000000000005;1
-28.2;0
-76.6;1
-41.6000000000001;0
2.19999999999993;0
25.8;0
17.8000000000001;1
-16.2;0
110;1
21.6;0
-185;1
36.8000000000001;1
83;0
-30.2;1
-89.0000000000001;1
133.8;1
11.2;0
39.8;1
140.8;1
-35.5999999999999;0
105;0
12;0
-30.1999999999999;1
-130.6;0
-6;0
-75.4000000000001;0
6.39999999999998;1
93.2;1
31.5999999999999;1
-158.4;0
-105.8;0
-50.6;0
-15.8000000000001;1
-68.2;1
-75.8000000000001;0
-50.5999999999999;1
-102.4;0
79.5999999999999;0
28;1
149.8;0
-150.2;1
-29.8;1
-89.5999999999999;1
9.20000000000005;0
136;1
-237.8;0
-96.8;0
-11.1999999999999;0
-68.1999999999999;1
53.5999999999999;1
-7.79999999999995;0
-22.8;0
-80.8;1
81.8;1
-113;0
-9;0
211.4;1
53.8000000000001;0
-87.1999999999999;0
35.5999999999999;0
-26.1999999999999;1
0.200000000000045;0
1;1
72.5999999999999;0
-146.8;0
70.8;1
-105.4;1
-22.4000000000001;1
173.6;1
40.4;1
-47.3999999999999;1
132;1
-23;1
-23.6;1
106.2;0
-35.4000000000001;1
102.2;0
-82.5999999999999;1
12;0
24.6000000000001;1
17;0
-35.8;1
61;0
-27.8000000000002;0
79.2;0
163.8;0
-105.6;1
14.5999999999999;1
-20.8000000000001;1
26.6;1
-59.8000000000001;1
-52.4000000000001;0
15.6000000000001;0
-36.8;0
85.2;1
38.2;1
23;0
29.1999999999998;1
141;0
78.2;1
-21.6;1
69.5999999999999;1
86.4000000000001;1
-17.2;1
41;0
-10.6;0
-47.4000000000001;1
56.8;0
60.8000000000001;1
18.5999999999999;0
72;0
10.1999999999998;0
59.6;0
-120.2;0
-170;0
-2.60000000000002;0
123.6;0
-178.4;1
-40.8;1
6.79999999999995;0
173;0
128.6;0
21.4;0
-49.8;1
32.3999999999999;1
55.8;0
169.4;1
66.2;0
-36.8;1
-31.5999999999999;0
-15.6000000000001;0
-19.4;1
-119;1
8.39999999999986;0
-1.79999999999995;0
-163.4;0
75.4;1
-88.8;1
127.8;1
-2;1
-169.8;0
25.2;1
42.5999999999999;1
-77.5999999999999;1
-1.59999999999991;0
-4.40000000000009;0
74.4;1
260.6;1
52.0000000000001;0
-67.3999999999999;1
73.6000000000001;1
26;0
-122.6;0
11.8;0
-22.6;0
108;1
29.2;1
-68.4;1
161.4;0
59.4000000000001;1
72;1
-5;0
39.6;1
-14.0000000000001;1
-156;0
43.1999999999999;1
-16.4;1
-38.4;0
27.4000000000001;0
-167.6;0
193;1
153.2;0
133.4;0
176;1
4.19999999999982;0
-49;0
-44.2;0
100;0
188;0
96.4000000000001;1
83;1
74.8000000000002;0
5.79999999999995;0
-31.1999999999999;0
94.6000000000001;0
-167.8;0
15.8;0
-10.1999999999999;1
-64.4;1
19.2;0
25;0
-45.8;1
-128;0
50;0
-122.2;1
-13.2;0
-23.1999999999999;1
-35.8000000000001;1
7.20000000000005;0
-26.8000000000002;0
72.4;1
-76.3999999999999;1
-89.8000000000001;0
22.1999999999999;1
-30.4000000000001;1
-25.6000000000001;1
151;0
-157.6;0
-106.8;0
22.6000000000001;1
17.8;1
-88;0
11.6;1
-55.6000000000001;1
6.80000000000007;1
-51.4;1
25.4000000000001;1
83.8000000000001;0
112.4;0
7.60000000000014;1
-188.6;0
43.3999999999999;0
85.8;1
87;0
-15.8;1
-71.6;0
-148.4;1
-93;0
16.2;1
1.60000000000002;1
75.5999999999999;1
133;1
-106.6;0
-91.8000000000001;1
-26.4000000000001;0
33.2;1
59.8000000000002;1
-30.8;0
85.4;1
40.4000000000001;1
-24.6;0
-97.4;1
24.8000000000002;0
134.8;1
-147.2;1
49.6000000000001;1
37.5999999999999;1
69.0000000000001;0
-70;1
-0.200000000000045;0
-91;1
-98.5999999999999;1
110.4;1
-34;1
72.8;0
-42.8;1
68.4000000000001;1
32.4000000000001;1
-21.8000000000001;0
-74.8;0
-55.1999999999999;1
88;1
-17.2;0
60.2;1
76.4;1
50.6000000000001;0
-75.8;1
44.6;1
-126.2;1
-2.39999999999986;0
-104.4;0
-62.4;1
232.4;1
-18;1
-95.4;0
-36.9999999999999;1
-142.4;1
-35.8;1
-44.6;1
-100.4;0
57.8;0
7.79999999999995;1
-59.4000000000001;1
42.5999999999999;1
-70;1
-30.2;0
12.2;1
-2.20000000000005;0
-39.6;0
129.6;1
-7.59999999999991;1
-47.6;0
-2.20000000000005;1
-37.2;1
-79.5999999999999;1
-45.5999999999999;1
68.8000000000002;1
2.39999999999986;0
84.4000000000001;0
50.8000000000001;1
122.4;1
-6.19999999999982;0
-101.8;1
-16.4;0
-14;0
42;0
-101.6;0
13.2;0
29.8000000000001;1
57;1
147.4;1
-54.8000000000001;1
4.59999999999991;1
-13.5999999999999;0
-110.4;1
-73.4000000000001;0
-45.4;1
67.8000000000001;1
6.59999999999991;0
94;1
1.79999999999995;1
18.8;1
160.4;0
73.4;0
5.40000000000009;0
28.6;0
-122.6;1
-41.8;1
44;1
-13.4;0
-167;1
19.3999999999999;1
-43.5999999999999;1
-154.8;0
96.6000000000001;1
-335.8;0
55.3999999999999;0
-119;0
-87.4000000000001;1
64.8;1
-55.4;0
86.6;0
-67;0
96.4;0
70.2;1
37.3999999999999;1
-190;1
127.6;0
-67.4000000000001;0
41.3999999999999;0
33.6000000000001;1
16.5999999999999;1
-68.6;1
81.9999999999999;1
162.2;1
79;0
-10.8;1
99.6;0
36.0000000000001;1
0.599999999999909;0
-48.4000000000001;1
4.20000000000005;1
-205.6;0
23.8;0
-154.8;1
-25.4000000000001;1
62;1
37.6000000000001;1
-70;1
-5.79999999999995;1
-6.80000000000007;1
-41.5999999999999;0
11.8;1
-90.2;1
-50.9999999999999;1
-23.4000000000001;0
115;1
21.5999999999999;1
-90.4000000000001;1
-86.8;1
-105.6;0
-57;0
73;1
-109.2;0
-399.6;0
-88.1999999999998;1
196.4;1
44;1
7.19999999999993;0
-84.8000000000001;1
-57.2;0
-9.20000000000005;0
73.5999999999999;1
-408.8;0
140;0
83.8;1
73.0000000000001;1
115.2;0
-19.8;0
198;1
31.8;0
21;1
0.200000000000045;1
-20.1999999999999;0
-26.6000000000001;1
-38;0
67.2;0
-89.5999999999999;0
-19.3999999999999;0
-50.2;1
51.5999999999999;1
-113.4;0
124;0
222.2;1
-87;0
16.8;1
5.40000000000009;1
34;1
188.2;1
50;1
-89;0
39.4000000000001;1
-95.6000000000001;0
-128;0
-40.8;1
122.6;1
14.2;0
58.5999999999999;0
78;0
80;1
-112.2;0
-108;1
-172.6;1
-42.8000000000002;0
65;1
-73.4;1
32.6;0
-20.8000000000001;0
72;0
-44.2;1
-7;0
-43;1
-161.4;1
-84.2;0
26.2;0
50;1
-163.8;0
28;1
-27;1
-84.4;0
110.6;0
-60.2;1
-92;0
-25.8;0
-8.59999999999991;0
-76.8000000000001;1
50.6;0
1.19999999999993;1
-246.6;0
0.200000000000045;0
80.3999999999999;1
127.4;1
-72.4000000000001;0
-75.1999999999998;1
-4.40000000000009;0
-4.40000000000009;0
-243;0
79;0
-99.8000000000001;0
81.8;1
-70.5999999999999;0
25.4000000000001;1
64.2;1
-17.8;0
-78.4000000000001;1
-111.4;0
9.79999999999995;0
-3;1
-6;1
200.6;1
70.6;1
92.2;0
44.4;1
20.2;1
27.6000000000001;1
5.39999999999998;1
63.8;0
-167.2;0
46.8000000000001;1
-70.4;0
-24.8;1
-9.79999999999995;0
102;0
-95.8;0
-96.5999999999999;1
2.20000000000005;1
-12.4000000000001;1
-17.4000000000001;0
-311.6;1
-48;1
-7.59999999999991;1
22.6;1
-17.5999999999999;0
-4.20000000000005;0
420.4;1
8;0
139;1
-125.2;1
-59;0
-83.8000000000001;1
91.2;0
19.8;1
-34.8000000000002;0
66.6;0
-142.8;1
-111;0
58;0
-20.8;1
-83.5999999999999;0
-66;1
-69.5999999999999;1
-66.8;0
53.2;0
7.80000000000018;0
55.5999999999999;1
146;0
100.6;0
162.8;1
141.2;1
107.4;1
148.6;1
102.8;1
51.4000000000001;0
-60.1999999999999;1
-58.6;0
-152;0
44.6;1
-81;0
25.8;1
-71.5999999999999;1
-89.4;1
72.6000000000001;1
-81.1999999999999;0
-101.8;1
65.2;0
-171.2;0
79.2;1
104;1
80.2;1
82.8000000000001;0
-76.8000000000001;1
120.8;1
47.6;0
44.2;0
2.79999999999995;1
-118.4;1
-152.4;0
-180.6;1
2.79999999999995;1
85.3999999999999;1
-21.4;0
-29.8;1
-55.6000000000001;1
-11.8;1
6.80000000000007;1
-85.5999999999999;0
-28.4;0
-55.2;1
-88.2;0
12.4000000000001;1
-68.9999999999999;0
-120.2;0
-198.2;0
48.3999999999999;0
7.60000000000002;1
5.20000000000005;0
17.2;1
48;0
11.5999999999999;1
-15.8;0
81.2;0
-34.8;1
-44.4000000000001;0
31;1
-89.4;1
32.6;1
-34.6;0
-141.8;0
-25.4000000000001;1
-10.3999999999999;0
-82.4000000000001;0
-10.8;0
-218;0
10;1
60.8;1
26.4000000000001;0
-31.1999999999999;1
118.6;1
-167.6;1
-45.1999999999998;0
-71.4;0
50.3999999999999;0
-53.0000000000001;1
-96.5999999999999;1
110;0
-98;1
-76;0
134.2;0
-34.8;1
28.6;1
9.79999999999995;1
18.8;0
-38.4;0
-95;1
-86.8;0
105.6;0
7.20000000000005;1
31.5999999999999;0
28.2;0
-1.39999999999986;0
70.8000000000001;1
-335.8;0
8;0
-14.6;1
250;1
86.6;1
6.59999999999991;1
41.2;1
26.8;1
-65;1
-55.1999999999998;0
36.8;0
81.3999999999999;1
-143.6;0
-82.1999999999999;1
-322.6;1
66.2;0
129.4;0
-112;1
138;1
122.6;1
-90.4;1
18.8000000000001;0
-141.2;0
27.6;1
-23.8;0
-109.8;0
-78.5999999999999;0
12;0
-213.2;0
323;1
-58.9999999999999;1
10.1999999999998;1
-16;1
-7.20000000000005;0
69.4000000000001;1
-98.9999999999999;0
-133.8;1
26.3999999999999;0
-32.2;1
-65.8000000000001;0
27.3999999999999;0
-2.79999999999995;1
-4.60000000000014;0
-69.3999999999999;1
36.8000000000001;0
-133.4;1
66.8000000000002;1
19.6;1
59.4000000000001;1
7.20000000000005;1
-22.2;1
111.8;1
32.8;1
-91.2;0
142.6;0
-111.8;1
64.1999999999999;0
155;1
-41.0000000000001;1
-3.59999999999991;1
-22;1
34.8000000000002;0
95.8000000000002;1
56.8;1
-71.1999999999998;0
-186;1
34.4;1
-118.4;0
-19.1999999999999;0
-95.2;1
0.600000000000023;0
80.8;0
79.4;0
-126.2;0
-31.8000000000002;0
-64.2;0
9.60000000000002;1
13.2;0
87.2;0
-50.1999999999999;0
-64.4000000000001;0
148.2;1
-137;1
-64.6;0
-85.1999999999999;0
-141.6;0
125.6;1
9.40000000000009;1
-31.4;1
-4.80000000000007;1
39;1
-49;1
14.8;0
-37;0
-14.8;0
-49.5999999999999;0
77;0
28.3999999999999;1
43.5999999999999;0
-108.2;0
63;1
-77.8;0
72.3999999999999;0
-2;0
24;0
-82.2;0
131;1
-11.8;1
-26.8;0
23.6;1
-99;0
-388.8;0
42.4000000000001;1
-41.8;1
-64.4000000000001;1
-62.5999999999999;0
-138.6;1
59.8;1
-232.2;0
-79;1
4.19999999999993;1
23;0
147;0
75.3999999999999;0
48;0
-96.3999999999999;0
-19.3999999999999;0
-68.8;1
-11.6000000000001;1
-71.8;1
-90.1999999999999;1
42.1999999999998;1
301;1
48.3999999999999;0
-133.2;0
-82.5999999999999;0
46;0
-1.20000000000005;1
121;1
72.5999999999999;1
-263.4;0
40.4000000000001;1
82.9999999999999;0
25.8;0
120.6;0
66.8;1
69.5999999999999;1
-25.2;0
37.8000000000001;0
-2;0
300.6;1
152.8;0
27.2;0
-52.8000000000001;1
72.8;0
-82.3999999999999;1
55.8000000000001;0
-83;1
-58.8000000000001;0
-122.6;0
69.6000000000001;0
99.6;1
-35.6;1
-59.5999999999999;1
-58;0
-45.8;1
-3.19999999999993;0
-27;1
-8;0
11.4;0
55.2;1
-25.8000000000001;0
-57.5999999999999;0
72.2;1
26.4000000000001;0
-155.2;0
9.20000000000005;1
-135.8;0
-4.39999999999986;1
120;0
-11.1999999999999;1
-26.8000000000001;1
-150.6;0
82.2;0
-141.2;0
-1.79999999999995;0
-49;0
30.2;0
-13.8;1
-49.5999999999999;1
-57;0
69.2;1
-16.8;1
144.4;1
-33.4;1
3.59999999999991;0
-46.4000000000001;0
22.1999999999998;0
-32.3999999999999;1
-170.6;1
-187;0
77.6000000000001;0
-144;1
-20.5999999999999;1
-75;0
130.2;0
123.4;0
4.59999999999991;0
54.2;0
24;0
-113.4;0
180.6;0
1.20000000000005;0
-94;1
-79.8;0
342.4;1
54.4000000000001;0
-13.6;0
74.5999999999999;1
-103.8;0
-51.8;1
123.2;0
-101.4;0
9.79999999999995;0
-99.3999999999999;1
-40.6000000000001;0
-32;0
2.59999999999991;0
98.6000000000001;1
63;1
-148;0
136.8;1
-90.5999999999999;1
-88.1999999999999;1
-94.1999999999999;1
-169.2;1
93.4;0
-101.8;0
-113.8;0
215.6;1
-76.1999999999999;0
24.1999999999998;0
-46.2;1
-14.4;0
-40.2;1
135.2;1
-133.6;1
120.6;0
28.5999999999999;1
38.4;1
63.4000000000001;1
175;1
-16.6000000000001;0
-115.6;1
99.2;1
171.6;0
-61.8;1
120.6;1
122;1
-7.80000000000007;1
-12.6;1
40.8000000000001;0
-39.5999999999999;1
-34.4;1
14.4000000000001;1
45;0
-80.8;0
30.8000000000002;1
-54;1
425.2;1
-0.200000000000045;0
89.2;0
-4.39999999999998;0
57.8;0
89.8;0
-64.4;1
-141.2;1
75.0000000000001;1
-164.2;0
52;1
248.6;1
-15.4000000000001;0
44.2;0
-37;0
69.1999999999999;0
-70.2;0
-107.8;0
-10.2;0
-97.8000000000001;0
59.8;1
-92.4000000000001;1
-120;1
54.4;0
42.4000000000001;1
43.4;0
-26.2;1
-17;0
106.4;1
-103.2;1
-192;0
-197.8;0
-3.20000000000005;1
4.79999999999995;0
100.2;0
-61;1
-35;0
-22.8000000000001;0
-35;1
-45.4000000000001;0
67.2;1
74.8;1
159.6;0
-115;0
-7;1
94;1
-94;0
2;0
22.6;1
-4.79999999999995;0
23.4;1
37.0000000000001;0
-53.5999999999999;1
-7.79999999999995;1
19.8000000000002;0
163.4;1
-78;0
-35.8;1
183;1
76.2;1
130.6;0
161.2;1
36.8;0
-90.4000000000001;0
7.59999999999991;0
64.6000000000001;1
177.6;0
-112.4;0
67.6;1
28;0
-19.8;0
-29.8000000000002;1
-45.0000000000001;1
121;1
17;0
-155;0
-2.60000000000002;1
92.4000000000001;1
-165;0
1.79999999999995;0
34.6;0
-143.2;0
-99;0
68;1
-116.4;0
-131.4;1
24.5999999999999;0
-109.6;0
-99.0000000000001;1
-18.5999999999999;0
0.399999999999977;1
-31;0
44.6000000000001;0
-25.8;0
-74;1
183.6;1
-36.6;0
-144;1
-88.8;0
-74.6;1
-3.79999999999995;0
-63.1999999999999;0
-34;1
-86;0
-96.4000000000001;0
-61.8;0
110.4;0
13.4;0
-34.4000000000001;1
-70.4;0
74.6;1
131.4;0
69.8;1
79.6;1
48.4000000000001;1
-45.3999999999999;1
-14.3999999999999;0
21;1
-22.8;0
18.6;1
15.8000000000002;1
-41.4;1
188.8;1
-116.8;0
-51.8;0
144;1
164.4;1
-60.1999999999999;1
-26.2;0
24.1999999999999;0
-40;1
120.2;1
123;1
20.5999999999999;0
86.0000000000001;0
24.5999999999999;0
-16.4;0
-3.60000000000002;0
-39.4;0
61.8;0
54;0
60;1
-59.0000000000001;0
-18;1
240.2;1
-96.2;0
103.8;1
65.0000000000001;0
-27.3999999999999;0
14.8;1
-89.8000000000001;1
-18;0
-59;1
2;1
-77.3999999999999;1
-90.3999999999999;1
-0.399999999999977;1
-131.4;0
-11.2;1
78.9999999999999;0
36.3999999999999;0
-79.4000000000001;0
-61.8;1
-69.2;0
94.8000000000002;0
100.4;0
63.8;1
-21.2;0
121.8;0
77.6;0
26.3999999999999;0
26.8;0
166.4;0
137.4;1
-46.2;0
-37.1999999999999;0
11.6;0
-104.2;0
44.6000000000001;1
3.19999999999982;1
17.8;0
28.1999999999999;0
119.4;0
-134.4;0
-156.6;0
1.60000000000002;1
89.8000000000001;0
-176.6;1
41.8;1
-20.4000000000001;1
-40;0
-231;0
36.5999999999999;1
-367.4;0
-35.2;0
74.8;0
158.2;1
-46;1
31.5999999999999;1
41.4000000000001;1
93;1
5.59999999999991;1
246;1
179.8;0
-6.39999999999986;1
-273.4;0
-100.4;0
-283.8;1
-127.6;1
-46.4000000000001;1
62.5999999999999;1
-37.8;0
-35.8;0
11.2;0
-10.1999999999998;0
43.4000000000001;0
34.4000000000001;0
19.6;1
-27.2;1
39.4;1
-16.8;1
96;0
24.1999999999998;1
23.8;1
51.6000000000001;0
-149.6;0
13.8000000000002;0
81.8;1
-92.4;1
-106.6;0
-11.8000000000002;0
7.19999999999993;0
-25;0
23.8000000000002;0
-29.4000000000001;1
-32;0
60.5999999999999;0
32.1999999999999;1
-112.4;1
-29.4;1
-18.1999999999999;0
1;1
-28.8;1
30.8;1
-40.1999999999999;0
98.1999999999999;1
46;1
-53.8000000000001;0
60;0
-5;1
-74.8000000000001;1
-42;1
-19.8;1
-135.2;1
141.2;1
153.4;0
9.19999999999982;1
48.1999999999998;1
-88.8;0
175.8;0
31.4000000000001;1
-121.8;1
-235.8;0
151;1
40.8000000000001;0
-84.4000000000001;0
109.4;1
3.59999999999991;1
-36.6000000000001;1
22.2;0
40.1999999999998;1
98.8;0
-92.2;1
-37.2;0
-14.6;1
79.4;1
18.5999999999999;1
29.8;0
-102.6;0
-28;0
-31.8000000000001;1
-65.8;1
27.4;1
104.6;1
23;0
-53.8000000000001;1
19.3999999999999;0
-29.0000000000001;0
-69.5999999999999;0
86.8;1
-49;0
-30.2;1
15.6;1
32.2;1
56;1
-41.2;1
-24.0000000000001;0
-52.8;0
-10.8000000000002;0
-21.6;0
-137.4;1
-12.2;0
-39;0
-62.2;1
-10.5999999999999;0
22.4000000000001;0
-22.6;1
-21;0
-44.8000000000001;1
55.5999999999999;0
92.5999999999999;0
-81;0
56.2;0
-172;0
54.8;1
-87.2;1
57.2;1
51.5999999999999;0
53;0
-33.4;1
85.6;0
-35.5999999999999;1
21.3999999999999;1
27.2;1
-58.8000000000001;1
-28.8000000000001;0
-111.6;0
-137;1
22;0
62.6000000000001;0
-80.6;1
-63.5999999999999;0
-98.2;1
78.5999999999999;1
216;1
12.8;0
93.2;1
-234.8;0
37.2;1
107.2;1
-56;0
-0.200000000000045;1
33.8;1
-78.8;0
26.6;1
408.4;1
-80;1
-70.8;0
-32.3999999999999;1
-34.4000000000001;1
5;0
54.1999999999999;1
-221.8;1
-52.5999999999999;1
-20;0
-63.2;0
94.8000000000002;1
-86.2;1
-64.2;1
-59.8;0
-1.59999999999991;0
-23.2;0
-5.39999999999986;1
-12.2;1
71.5999999999999;0
67;1
-16.2;0
31.6000000000001;0
-6.59999999999991;1
-10;1
-91.5999999999999;1
-78.9999999999999;0
-18.8;1
-38.2;0
4.20000000000005;1
96.1999999999999;0
17.2;1
69.2;0
38.8000000000001;1
45;1
-172;0
51;1
-124.6;0
-73;0
128.2;0
-34.4;1
-90;1
83.0000000000001;1
-45.2;0
-52.8;0
109.8;0
-60;1
42.4;0
65.2;0
-40.4;1
110.4;1
38;0
97.2;1
50.2;1
-41.8;0
48.8;1
-39.1999999999999;1
-50.1999999999999;1
-136.2;0
-0.400000000000091;0
-249.8;0
17;0
71.4000000000001;1
64.5999999999999;0
100.6;1
54.9999999999999;0
-15.8000000000001;0
-83.8;0
-30.2;0
-46;0
35;0
-154;0
-145.6;1
-128.8;0
33.6;1
32.0000000000001;0
-47.4000000000001;1
117.2;1
-70.5999999999999;1
76;1
-54.0000000000001;1
54.8;1
2.79999999999995;0
3.20000000000005;1
-7.79999999999995;0
-8.79999999999995;0
6;0
-155;1
79.4;1
27.2;0
31.3999999999999;1
-47.2;1
201.8;0
-4.79999999999995;1
7.20000000000005;1
-37.8;1
-36.8000000000002;1
-59.2;0
-139.4;1
-98.4000000000001;1
39.2;1
-132.2;1
4.80000000000007;0
15.8;0
-73;0
-19;1
61.6000000000001;1
71.2;0
38.6000000000001;1
8.60000000000002;1
-30.2;1
-77.8000000000002;0
-190.2;0
-9;1
-10.4;0
-7.39999999999998;1
-26.3999999999999;1
39.2;1
63.9999999999999;1
-172.2;1
44.8;0
86.8;1
-525.2;0
-42.8000000000001;1
-27.6;0
14.2;1
13.2;0
186.4;1
-50.1999999999999;0
-24.4000000000001;0
13.8;1
31.4;1
-27.8;1
19.3999999999999;1
-6.00000000000011;1
42.5999999999999;0
-44;1
13.6;0
-67.2;1
62.1999999999998;1
-5;1
33.2;0
181.4;0
61.9999999999999;1
-12;1
71.8;1
-33.5999999999999;0
-102.2;1
-78.8;1
71.6;1
5.79999999999995;1
-280.8;1
87.8;1
87.8;0
-260.4;1
-120.2;1
-30.2;1
15.6;1
-126.2;0
-42.2;1
-30;1
-76.2;0
-44.5999999999999;0
-47.3999999999999;1
31.4;0
-98;1
-5.79999999999995;1
314;1
1.39999999999998;1
-119.2;1
-532.2;0
-66.9999999999999;1
-51.3999999999999;0
-51.8000000000001;1
33;1
-78;0
-43.3999999999999;1
-193.6;0
89.5999999999999;0
-36;1
-39.8;0
177.2;1
-94.5999999999999;0
-35.8;1
62.8000000000002;0
103.6;0
-30.8;1
-133;0
-203.6;0
-76.4000000000001;0
-27.6000000000001;0
-22;0
111;0
-4;1
-122.4;0
15.8;1
76.5999999999999;1
-339.2;0
-70.4000000000001;0
-100.8;0
9.39999999999986;0
-66.2;0
-331.6;0
78.2;1
20.8000000000002;0
-2.20000000000005;0
-159.2;1
21.8000000000001;1
-238.6;0
128.6;1
12.5999999999999;0
-54.6;0
72.2;0
-67.2;0
86.4;0
-177.2;0
-48.6000000000001;0
20.2;0
2.20000000000005;1
-6.59999999999991;1
-22.8;0
-15.4000000000001;0
-3.79999999999995;1
-49.3999999999999;0
-39.4;0
-47.6;1
-170.6;0
47.3999999999999;1
-43;0
-125.8;1
72.1999999999998;1
-80.6000000000001;0
341.8;0
-76.5999999999999;0
-93.5999999999999;1
167.4;1
85.2;1
61.5999999999999;0
-17.2;0
44.4;1
-47;0
103;0
-8.60000000000014;0
-170.2;0
86.6;1
-64.6000000000001;1
-61.5999999999999;0
71.8;1
93.1999999999999;1
-17.8000000000001;0
167;0
100.6;1
-58.2;1
40.2;0
-100;0
11.2;0
94.4000000000001;1
72.1999999999999;0
-302.2;0
88.0000000000001;1
-13.6;1
29.2;0
55.3999999999999;1
17.3999999999999;0
37.5999999999999;1
-15.4000000000001;1
-72.2;1
-1.59999999999991;0
-171.2;0
53;1
59.6000000000001;0
-121;1
74;1
-23;1
-11.4;1
-168;1
-282.8;1
-94.8;0
18.8;0
69.8;0
-151.2;0
-12.8;0
-41.2;1
21;0
-53.2;1
42.8;0
-12.8;1
-139.6;0
39.8;0
95;1
107.2;0
80.8;0
73.2;1
-132;0
-33.8;1
-21.6000000000001;1
-160.4;0
-141.2;0
319.2;1
31.6000000000001;1
217.6;1
88.4000000000001;0
-153;0
-17.3999999999999;0
0.799999999999955;0
28;1
19.2;0
-353.6;0
55;0
70.2;1
-124.2;0
-36.2;1
-71.6;1
-84;1
31.9999999999999;1
-44.8000000000001;1
-22.2;0
110.6;1
-30.6000000000001;0
-91;1
-84.4000000000001;0
-59.6000000000001;0
-28.6;1
37;1
62.8;1
61.2;1
-134.2;0
-88.4;1
99.2;1
-169.4;0
52.0000000000001;1
-77.5999999999999;0
121.2;1
-111.2;0
170.8;1
-96.1999999999999;0
73;0
-39;1
70;1
-46.2;1
-4.40000000000009;1
177.4;1
48.6000000000001;0
214.4;1
-46.8;1
8;0
20;1
-26.2;0
-54.8000000000001;0
-20.5999999999999;1
-144.4;0
-101;0
46.8;1
86.0000000000001;1
-25.5999999999999;0
12;1
-74.3999999999999;0
41.4000000000001;1
1.39999999999998;1
16.2;1
104;1
-208.2;0
-11.5999999999999;1
-44.2;1
-12.1999999999998;0
91.2;0
73.6;1
104;0
-1.79999999999995;1
20.5999999999999;0
158.6;0
-94.8;0
-12.8;0
18.1999999999999;1
-0.800000000000068;0
65.6;1
-15.8;1
-24.8;1
170.4;0
62.4000000000001;1
37.6;1
73.2;0
14.4000000000001;0
-5.79999999999995;0
116.6;0
-22.4;0
-72.1999999999999;1
25.6;0
66.6;0
-35.8;0
73.9999999999999;1
27.3999999999999;1
-30.4000000000001;1
-38.1999999999999;1
43.4;1
-110.2;0
44.4;1
-8.40000000000009;1
-15;1
87.5999999999999;0
-8.40000000000009;1
35.9999999999999;1
-54.1999999999999;0
-40.2;0
44.5999999999999;1
66.4;1
52.8000000000001;1
-97.4000000000001;0
-133;0
103.6;1
26.2;0
-109.2;1
-141.4;1
-27.2;1
-89.6;0
-45.8000000000002;1
44;0
-19.1999999999998;1
-32.4;1
-50.1999999999999;1
-11.5999999999999;1
16.8;1
-16.5999999999999;0
-122.8;0
-51.6000000000001;0
-5.60000000000002;1
29.6000000000001;0
61.5999999999999;0
81.0000000000001;1
-2.20000000000005;1
185.6;0
36.8;0
105.8;0
-65.2;1
98.0000000000001;1
-20;0
-4;0
127.4;1
-499.6;0
223.8;1
8.40000000000009;0
-26.4;0
147.6;0
40.6;0
-40.8;0
0.799999999999955;1
17;1
61.2;1
-79.8;0
237.8;1
-42.1999999999999;1
43;0
-4.39999999999986;0
-34.8;0
214.2;1
-17.8000000000001;1
109;1
-3.79999999999995;1
169.4;1
-37.4;0
26.6;1
-86.6;1
186;1
-78.3999999999999;0
-67.4;0
64;1
58.3999999999999;0
10.2;1
-7.39999999999998;1
51.8000000000002;1
